ddd:110594636:mpeg21:p003:alto_1.jpg;artikel;De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor;1888-05-26;http://resolver.kb.nl/resolve?urn=ddd:110594636:mpeg21:a0031;face cartoon;drawing
ddd:110594636:mpeg21:p003:alto_2.jpg;illustratie met onderschrift;De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor;1888-05-26;http://resolver.kb.nl/resolve?urn=ddd:110594636:mpeg21:a0030;cartoon;drawing
ddd:110614216:mpeg21:p008:alto_1.jpg;illustratie met onderschrift;Bataviaasch handelsblad;1888-08-11;http://resolver.kb.nl/resolve?urn=ddd:110614216:mpeg21:a0053;chess;drawing
MMKB04:000117705:mpeg21:p010:alto_1.jpg;illustratie met onderschrift;Haagsche courant;1888-01-02;http://resolver.kb.nl/resolve?urn=MMKB04:000117705:mpeg21:a0058;cartoon;drawing
MMKB04:000117705:mpeg21:p010:alto_2.jpg;illustratie met onderschrift;Haagsche courant;1888-01-02;http://resolver.kb.nl/resolve?urn=MMKB04:000117705:mpeg21:a0061;face cartoon;drawing
ddd:011148092:mpeg21:p003:alto_1.jpg;artikel;De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor;1888-05-26;http://resolver.kb.nl/resolve?urn=ddd:011148092:mpeg21:a0019;face cartoon;drawing
ddd:011148092:mpeg21:p003:alto_2.jpg;illustratie met onderschrift;De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor;1888-05-26;http://resolver.kb.nl/resolve?urn=ddd:011148092:mpeg21:a0018;unknown;drawing
MMKB04:000117716:mpeg21:p009:alto_1.jpg;illustratie met onderschrift;Haagsche courant;1888-01-09;http://resolver.kb.nl/resolve?urn=MMKB04:000117716:mpeg21:a0053;unknown;drawing
MMKB04:000117716:mpeg21:p009:alto_2.jpg;illustratie met onderschrift;Haagsche courant;1888-01-09;http://resolver.kb.nl/resolve?urn=MMKB04:000117716:mpeg21:a0055;cartoon;drawing
MMKB04:000117716:mpeg21:p009:alto_3.jpg;illustratie met onderschrift;Haagsche courant;1888-01-09;http://resolver.kb.nl/resolve?urn=MMKB04:000117716:mpeg21:a0060;crowds;drawing
ddd:010267910:mpeg21:p009:alto_1.jpg;illustratie met onderschrift;De Tĳd : godsdienstig-staatkundig dagblad;1888-12-31;http://resolver.kb.nl/resolve?urn=ddd:010267910:mpeg21:a0113;maps;drawing
ddd:011148090:mpeg21:p003:alto_1.jpg;artikel;De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor;1888-05-19;http://resolver.kb.nl/resolve?urn=ddd:011148090:mpeg21:a0021;unknown;drawing
